Proj_Award,Proj_Funding_Country,Proj_Funding_Agency,Proj_Program_Code,Proj_Start_Year,Proj_End_Year,Proj_Title,Proj_AON,Proj_Initiative,Proj_Discipline,Proj_Institution,Proj_Contact_Name,Proj_Contact_Email,Proj_Contact_Phone,Proj_Contact_Role,Proj_Page_Link,Proj_Metadata_Link,Site_Name,Site_ID_AOV,Site_ID_Alt1,Site_ID_Alt2,Site_Country,Site_Place,Site_Lat,Site_Long,Site_Accuracy,Site_Depth,Site_Elevation,Site_Start_Year,Site_End_Year,Site_Start_Date,Site_End_Date,Site_Type,Site_GCMD_Science,Site_GCMD_Platform,Site_GCMD_Instrument,Data_Page_Link1,Data_Page_Link2,Data_Metadata_Link,db_Metadata_Sources,db_Metadata_Wrangler,db_Date_Created,db_Date_Export,db_Date_Modified,db_Notes,Site_Name_IDs,Site_Lat_Long,Site_Location_Country,Site_Abstract,Site_ID_BAID
1928146,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",,,Cryosphere,,"Zhuang, Qianlai",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802832,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,,,Biology,,"Boelman, Natalie",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839198,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,,,Biology,,"Brinkman, Todd",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839192,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,,,Biology,,"Liston, Glen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839195,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,,,Biology,,"Mandel, Michael",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839185,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702137,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Pickart, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702371,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Stafford, Kathleen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702211,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Coordination, Data Management and Enhancement of the IABP",,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0520287,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Coordination, Data Management and Enhancement of the International Arctic Buoy Programme",,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0856292,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Landscape evolution and adapting to change in Ice-Rich Permafrost Systems (NNA-IRPS),,,Cryosphere,,"Walker, Donald (Skip)",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928237,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research: The Circumpolar Active Layer Monitoring Network-CALM V (2019-2024): Long-term Observations on the Climate-Active Layer-Permafrost System,,,Meteorology and Climate,,"Shiklomanov, Nikolay",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836377,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research:The Circumpolar Active Layer Monitoring Network-CALM V (2019-2024): Long-term Observations on the Climate-Active Layer-Permafrost System,,,Meteorology and Climate,,"Nelson, Frederick ""Fritz""",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836381,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Unalakleet, West Alaska",63.87,-160.8,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NSF Office of Polar Programs UV Spectral Irradiance Monitoring Network (UVSIMN),,,Meteorology and Climate,,"Bernhard, Germar",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0907819,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702456,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA - EHR-Polar DCL 2017: Collaborative Research: Researching apun: Students Using Local, Traditional, and Science Knowledge Bases to Investigate Arctic Snow Processes",,,Cryosphere,,"Shultz, Ginger",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1821884,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA - EHR-Polar DCL 2017: Collaborative Research: Researching apun: Students Using Local, Traditional, and Science Knowledge Bases to Investigate Arctic Snow Processes",,,Education and Outreach,,"Nicholas-Figueroa, Linda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1821893,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA/Collaborative Research: Emergency Response in the Arctic (ERA): Investments for Global Capabilities and Local Benefits,,,Social and Human Sciences,,"Sharkey, Thomas",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1825712,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research: The Circumpolar Active Layer Monitoring Network-CALM V (2019-2024): Long-term Observations on the Climate-Active Layer-Permafrost System,,,Meteorology and Climate,,"Shiklomanov, Nikolay",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836377,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research:The Circumpolar Active Layer Monitoring Network-CALM V (2019-2024): Long-term Observations on the Climate-Active Layer-Permafrost System,,,Meteorology and Climate,,"Nelson, Frederick ""Fritz""",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836381,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928230,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917434,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928230,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Development of Drifting Buoys to Measure Dynamic Ocean Topography and Precipitable Water Vapor,,,Instrument Development,,"Morison, James",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1842306,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928230,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA: Collaborative Research: Navigating the New Arctic; Advanced Technology for Persistent, Long-Range, Autonomous Under-Ice Observation",,,Instrument Development,,"Camilli, Richard",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839063,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928230,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA: Collaborative Research: Navigating the New Arctic; Advanced Technology for Persistent, Long-Range, Autonomous Under-Ice Observation",,,Instrument Development,,"Williams, Brian",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1837646,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917469,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Alessa, Lilian",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927713,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927708,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Xiao, Ming",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927718,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Zhang, Xiong",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927715,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928237,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Arctic impacts and reverberations of expanding global maritime trade routes,,,Cryosphere,,"Miller-Hooks, Elise",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927785,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928237,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,,,Social and Human Sciences,,"Degai, Tatiana",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928202,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928237,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,,,Social and Human Sciences,,"Tremblay, Bruno",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928126,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928248,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2021,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,,,Social and Human Sciences,,"Mahoney, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928259,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928248,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2021,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",,,Geological Sciences,,"Mahoney, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928248,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928254,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2019,2022,NNA Track 2: Unangam Ulaa Project: Culturally-informed adaptation of the ancient Aleutian semi-subterranean dwelling for sustainable and resilient Arctic housing,N,,Education and Outreach,,"Livingston, Michael",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=1928254,,Logistics Base,,,,Alaska,"Akutan, Alaska Peninsula and Aleutians",54.1355556,-165.7730556,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Alessa, Lilian",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927713,,Logistics Base,,,,United States of America,"Wainwright, Arctic Alaska",70.64,-160.02,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927708,,Logistics Base,,,,United States of America,"Wainwright, Arctic Alaska",70.64,-160.02,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Zhang, Xiong",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927715,,Logistics Base,,,,United States of America,"Wainwright, Arctic Alaska",70.64,-160.02,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",,,Biology,,"Musselman, Keith",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928189,,Logistics Base,,,,United States of America,"Venetie, Interior Alaska",67.01,-146.41,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Venetie, Interior Alaska",67.01,-146.41,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",,,Geological Sciences,,"Polashenski, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1929275,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Venetie, Interior Alaska",67.01,-146.41,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1929275,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2021,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Xiao, Ming",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927718,,Logistics Base,,,,United States of America,"Wainwright, Arctic Alaska",70.64,-160.02,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1929275,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2021,NNA Track 1: Pursuing Opportunities for Long-term Arctic Resilience for Infrastructure and Society (POLARIS),,,Data Management,,"Chi, Guangqing",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927827,,Logistics Base,,,,United States of America,"Wainwright, Arctic Alaska",70.64,-160.02,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1945924,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Wales, West Alaska",65.6,-168.1,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
2012905,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2019,2023,Collaborative Research: NNA Track 1: Sustainably Navigating Arctic Pollution Through Engaging Communities (SNAP-TEC),N,,Education and Outreach,,"DeCarlo, Peter",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2012905,,Logistics Base,,,,Alaska,"Fairbanks, Interior",64.84200287,-147.7109985,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022177,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,"NNA Track 2: Collaborative Research: Water Infrastructure in the Arctic: Vulnerabilities at the Intersection of Social, Natural and Physical Systems",N,,Social and Human Sciences,,"Kaminsky, Jessica",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022177,,Logistics Base,,,,Alaska,"Bethel, West",60.79199982,-161.7640076,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022246,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,NNA Track 2: Exploring The Benefits and Challenges of Community-Powered Connectivity In The New Arctic,N,,Data Management,,"Heimerl, Kurtis",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022246,,Logistics Base,,,,Canada,"Ulukhatok, Northwest Territories",70.7368,-117.7704,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022260,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2023,"NNA Track 2: Groundwater treatment, delivery and use in rural Alaska",N,,Education and Outreach,,"Neumann, Rebecca",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022260,,Logistics Base,,,,Alaska,"Anchorage, Southcentral and Gulf Coast",61.20299911,-149.897995,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022289,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2023,NNA Track 2: Exploring the potential of digital education frameworks to build understanding of socioecological impacts of Alaskan environmental change,N,,Education and Outreach,,"Shribman, Bill",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022289,,Logistics Base,,,,Alaska,"Anchorage, Southcentral and Gulf Coast",61.20299911,-149.897995,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022504,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Streletskiy, Dmitri",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022504,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
